"math","groupNL11","groupNL15","groupHR11","groupHR15","groupDE11","groupDE15","groupDK11","groupDK15","gender","weight","yeargender","lln","groupschool","schoolID"
504.34061,0,0,1,0,0,0,0,0,0,8.74572414364641,0,30,"127","HR11127"
554.53068,0,0,1,0,0,0,0,0,0,8.74572414364641,0,30,"127","HR11127"
482.54658,0,0,1,0,0,0,0,0,1,12.3888711111111,0,18,"128","HR11128"
447.5237,0,0,1,0,0,0,0,0,0,12.3888711111111,0,18,"128","HR11128"
404.11281,0,0,1,0,0,0,0,0,0,12.3888711111111,0,18,"128","HR11128"
428.17331,0,0,1,0,0,0,0,0,1,12.3888711111111,0,18,"128","HR11128"
446.16506,0,0,1,0,0,0,0,0,1,12.3888711111111,0,18,"128","HR11128"
358.39,0,0,1,0,0,0,0,0,0,12.3888711111111,0,18,"128","HR11128"
431.72814,0,0,1,0,0,0,0,0,0,12.3888711111111,0,18,"128","HR11128"
519.49116,0,0,1,0,0,0,0,0,1,12.3888711111111,0,18,"128","HR11128"
450.48807,0,0,1,0,0,0,0,0,1,12.3888711111111,0,18,"128","HR11128"
387.14858,0,0,1,0,0,0,0,0,1,12.3888711111111,0,18,"128","HR11128"
489.2183,0,0,1,0,0,0,0,0,1,12.3888711111111,0,18,"128","HR11128"
524.80584,0,0,1,0,0,0,0,0,1,12.3888711111111,0,18,"128","HR11128"
512.19521,0,0,1,0,0,0,0,0,0,12.3888711111111,0,18,"128","HR11128"
586.6304,0,0,1,0,0,0,0,0,1,12.3888711111111,0,18,"128","HR11128"
558.54996,0,0,1,0,0,0,0,0,1,12.3888711111111,0,18,"128","HR11128"
465.77007,0,0,1,0,0,0,0,0,0,9.18301110497238,0,24,"129","HR11129"
465.08073,0,0,1,0,0,0,0,0,0,9.18301110497238,0,24,"129","HR11129"
376.28492,0,0,1,0,0,0,0,0,1,9.18301110497238,0,24,"129","HR11129"
404.5766,0,0,1,0,0,0,0,0,0,9.18301110497238,0,24,"129","HR11129"
368.16357,0,0,1,0,0,0,0,0,0,9.18301110497238,0,24,"129","HR11129"
566.22699,0,0,1,0,0,0,0,0,1,9.18301110497238,0,24,"129","HR11129"
560.38557,0,0,1,0,0,0,0,0,1,9.18301110497238,0,24,"129","HR11129"
492.04576,0,0,1,0,0,0,0,0,0,9.18301110497238,0,24,"129","HR11129"
532.44966,0,0,1,0,0,0,0,0,0,9.18301110497238,0,24,"129","HR11129"
437.7363,0,0,1,0,0,0,0,0,1,9.18301110497238,0,24,"129","HR11129"
407.96384,0,0,1,0,0,0,0,0,1,9.18301110497238,0,24,"129","HR11129"
449.81925,0,0,1,0,0,0,0,0,0,9.18301110497238,0,24,"129","HR11129"
502.6246,0,0,1,0,0,0,0,0,1,9.18301110497238,0,24,"129","HR11129"
482.5112,0,0,1,0,0,0,0,0,1,9.18301110497238,0,24,"129","HR11129"
441.29884,0,0,1,0,0,0,0,0,0,9.18301110497238,0,24,"129","HR11129"
350.55432,0,0,1,0,0,0,0,0,0,13.9931594917127,0,38,"130","HR11130"
385.55969,0,0,1,0,0,0,0,0,1,13.9931594917127,0,38,"130","HR11130"
433.24843,0,0,1,0,0,0,0,0,1,13.9931594917127,0,38,"130","HR11130"
555.59377,0,0,1,0,0,0,0,0,0,13.9931594917127,0,38,"130","HR11130"
470.93636,0,0,1,0,0,0,0,0,1,13.9931594917127,0,38,"130","HR11130"
585.85618,0,0,1,0,0,0,0,0,1,13.9931594917127,0,38,"130","HR11130"
505.34489,0,0,1,0,0,0,0,0,1,13.9931594917127,0,38,"130","HR11130"
524.02184,0,0,1,0,0,0,0,0,0,13.9931594917127,0,38,"130","HR11130"
503.62671,0,0,1,0,0,0,0,0,0,13.9931594917127,0,38,"130","HR11130"
501.1299,0,0,1,0,0,0,0,0,0,13.9931594917127,0,38,"130","HR11130"
502.2628,0,0,1,0,0,0,0,0,0,13.9931594917127,0,38,"130","HR11130"
529.3607,0,0,1,0,0,0,0,0,1,13.9931594917127,0,38,"130","HR11130"
457.61644,0,0,1,0,0,0,0,0,1,13.9931594917127,0,38,"130","HR11130"
519.56794,0,0,1,0,0,0,0,0,1,13.9931594917127,0,38,"130","HR11130"
471.91138,0,0,1,0,0,0,0,0,1,13.9931594917127,0,38,"130","HR11130"
552.30317,0,0,1,0,0,0,0,0,0,8.31668859116022,0,20,"131","HR11131"
315.00696,0,0,1,0,0,0,0,0,0,8.31668859116022,0,20,"131","HR11131"
376.03971,0,0,1,0,0,0,0,0,0,8.31668859116022,0,20,"131","HR11131"
506.38238,0,0,1,0,0,0,0,0,1,8.31668859116022,0,20,"131","HR11131"
288.60611,0,0,1,0,0,0,0,0,0,8.31668859116022,0,20,"131","HR11131"
506.2403,0,0,1,0,0,0,0,0,1,8.31668859116022,0,20,"131","HR11131"
555.65004,0,0,1,0,0,0,0,0,0,8.31668859116022,0,20,"131","HR11131"
412.55898,0,0,1,0,0,0,0,0,1,8.31668859116022,0,20,"131","HR11131"
466.4086,0,0,1,0,0,0,0,0,1,8.31668859116022,0,20,"131","HR11131"
486.38161,0,0,1,0,0,0,0,0,1,8.31668859116022,0,20,"131","HR11131"
432.65441,0,0,1,0,0,0,0,0,0,8.31668859116022,0,20,"131","HR11131"
448.75814,0,0,1,0,0,0,0,0,1,8.31668859116022,0,20,"131","HR11131"
419.38737,0,0,1,0,0,0,0,0,0,8.31668859116022,0,20,"131","HR11131"
501.26982,0,0,1,0,0,0,0,0,1,8.31668859116022,0,20,"131","HR11131"
533.23818,0,0,1,0,0,0,0,0,0,8.31668859116022,0,20,"131","HR11131"
358.46499,0,0,1,0,0,0,0,0,0,7.26988299539595,0,35,"132","HR11132"
564.55361,0,0,1,0,0,0,0,0,1,7.26988299539595,0,35,"132","HR11132"
464.64093,0,0,1,0,0,0,0,0,0,7.26988299539595,0,35,"132","HR11132"
496.09816,0,0,1,0,0,0,0,0,1,7.26988299539595,0,35,"132","HR11132"
491.00441,0,0,1,0,0,0,0,0,0,7.26988299539595,0,35,"132","HR11132"
517.44788,0,0,1,0,0,0,0,0,0,7.26988299539595,0,35,"132","HR11132"
486.89198,0,0,1,0,0,0,0,0,1,7.26988299539595,0,35,"132","HR11132"
496.9692,0,0,1,0,0,0,0,0,0,7.26988299539595,0,35,"132","HR11132"
534.90526,0,0,1,0,0,0,0,0,0,7.26988299539595,0,35,"132","HR11132"
533.54107,0,0,1,0,0,0,0,0,0,7.26988299539595,0,35,"132","HR11132"
503.49244,0,0,1,0,0,0,0,0,1,6.88725757458564,0,35,"132","HR11132"
478.70505,0,0,1,0,0,0,0,0,0,6.88725757458564,0,35,"132","HR11132"
478.40385,0,0,1,0,0,0,0,0,0,6.88725757458564,0,35,"132","HR11132"
407.68457,0,0,1,0,0,0,0,0,1,6.88725757458564,0,35,"132","HR11132"
469.95966,0,0,1,0,0,0,0,0,1,6.88725757458564,0,35,"132","HR11132"
515.98254,0,0,1,0,0,0,0,0,1,9.84626713357166,0,36,"133","HR11133"
427.28242,0,0,1,0,0,0,0,0,1,9.84626713357166,0,36,"133","HR11133"
509.89223,0,0,1,0,0,0,0,0,0,9.84626713357166,0,36,"133","HR11133"
563.50463,0,0,1,0,0,0,0,0,1,9.84626713357166,0,36,"133","HR11133"
502.03415,0,0,1,0,0,0,0,0,0,9.84626713357166,0,36,"133","HR11133"
344.02515,0,0,1,0,0,0,0,0,0,9.84626713357166,0,36,"133","HR11133"
507.4736,0,0,1,0,0,0,0,0,0,9.84626713357166,0,36,"133","HR11133"
513.73743,0,0,1,0,0,0,0,0,0,9.29925229281768,0,36,"133","HR11133"
537.87904,0,0,1,0,0,0,0,0,1,9.29925229281768,0,36,"133","HR11133"
477.02912,0,0,1,0,0,0,0,0,1,9.29925229281768,0,36,"133","HR11133"
540.38235,0,0,1,0,0,0,0,0,1,9.29925229281768,0,36,"133","HR11133"
429.15652,0,0,1,0,0,0,0,0,0,9.29925229281768,0,36,"133","HR11133"
444.8051,0,0,1,0,0,0,0,0,0,9.29925229281768,0,36,"133","HR11133"
498.60909,0,0,1,0,0,0,0,0,0,9.29925229281768,0,36,"133","HR11133"
480.56691,0,0,1,0,0,0,0,0,1,9.29925229281768,0,36,"133","HR11133"
516.34913,0,0,1,0,0,0,0,0,1,8.16267737569061,0,33,"134","HR11134"
567.03866,0,0,1,0,0,0,0,0,0,8.16267737569061,0,33,"134","HR11134"
508.93509,0,0,1,0,0,0,0,0,1,8.16267737569061,0,33,"134","HR11134"
558.758,0,0,1,0,0,0,0,0,1,8.16267737569061,0,33,"134","HR11134"
470.18134,0,0,1,0,0,0,0,0,1,8.16267737569061,0,33,"134","HR11134"
441.74795,0,0,1,0,0,0,0,0,1,8.16267737569061,0,33,"134","HR11134"
457.19687,0,0,1,0,0,0,0,0,1,8.16267737569061,0,33,"134","HR11134"
492.73106,0,0,1,0,0,0,0,0,1,8.16267737569061,0,33,"134","HR11134"
464.44163,0,0,1,0,0,0,0,0,0,8.16267737569061,0,33,"134","HR11134"
422.08912,0,0,1,0,0,0,0,0,0,8.16267737569061,0,33,"134","HR11134"
382.24208,0,0,1,0,0,0,0,0,0,8.16267737569061,0,33,"134","HR11134"
389.02935,0,0,1,0,0,0,0,0,0,8.16267737569061,0,33,"134","HR11134"
531.18116,0,0,1,0,0,0,0,0,1,8.16267737569061,0,33,"134","HR11134"
388.29908,0,0,1,0,0,0,0,0,1,8.16267737569061,0,33,"134","HR11134"
393.50932,0,0,1,0,0,0,0,0,1,8.16267737569061,0,33,"134","HR11134"
575.71066,0,0,1,0,0,0,0,0,1,12.0116492729282,0,22,"135","HR11135"
539.33535,0,0,1,0,0,0,0,0,1,12.0116492729282,0,22,"135","HR11135"
476.88609,0,0,1,0,0,0,0,0,0,12.0116492729282,0,22,"135","HR11135"
434.54422,0,0,1,0,0,0,0,0,0,12.0116492729282,0,22,"135","HR11135"
487.35719,0,0,1,0,0,0,0,0,1,12.0116492729282,0,22,"135","HR11135"
513.7713,0,0,1,0,0,0,0,0,1,12.0116492729282,0,22,"135","HR11135"
361.20523,0,0,1,0,0,0,0,0,0,12.0116492729282,0,22,"135","HR11135"
476.13465,0,0,1,0,0,0,0,0,0,7.50728079558011,0,22,"135","HR11135"
437.76481,0,0,1,0,0,0,0,0,0,7.50728079558011,0,22,"135","HR11135"
334.65242,0,0,1,0,0,0,0,0,1,7.50728079558011,0,22,"135","HR11135"
271.51364,0,0,1,0,0,0,0,0,1,7.50728079558011,0,22,"135","HR11135"
523.84447,0,0,1,0,0,0,0,0,1,7.50728079558011,0,22,"135","HR11135"
521.78068,0,0,1,0,0,0,0,0,1,7.50728079558011,0,22,"135","HR11135"
393.60125,0,0,1,0,0,0,0,0,0,7.50728079558011,0,22,"135","HR11135"
347.25478,0,0,1,0,0,0,0,0,0,7.50728079558011,0,22,"135","HR11135"
377.98023,0,0,1,0,0,0,0,0,0,5.54833620994475,0,43,"136","HR11136"
519.30805,0,0,1,0,0,0,0,0,1,5.54833620994475,0,43,"136","HR11136"
392.31666,0,0,1,0,0,0,0,0,1,5.54833620994475,0,43,"136","HR11136"
525.25975,0,0,1,0,0,0,0,0,0,5.54833620994475,0,43,"136","HR11136"
530.27004,0,0,1,0,0,0,0,0,0,5.54833620994475,0,43,"136","HR11136"
604.45955,0,0,1,0,0,0,0,0,1,5.54833620994475,0,43,"136","HR11136"
414.48398,0,0,1,0,0,0,0,0,0,5.54833620994475,0,43,"136","HR11136"
559.15612,0,0,1,0,0,0,0,0,1,5.54833620994475,0,43,"136","HR11136"
530.1974,0,0,1,0,0,0,0,0,0,5.54833620994475,0,43,"136","HR11136"
433.4385,0,0,1,0,0,0,0,0,0,5.34284227624309,0,43,"136","HR11136"
544.91181,0,0,1,0,0,0,0,0,0,5.34284227624309,0,43,"136","HR11136"
514.86572,0,0,1,0,0,0,0,0,1,5.34284227624309,0,43,"136","HR11136"
459.4369,0,0,1,0,0,0,0,0,1,5.34284227624309,0,43,"136","HR11136"
472.71467,0,0,1,0,0,0,0,0,0,5.34284227624309,0,43,"136","HR11136"
431.65766,0,0,1,0,0,0,0,0,1,5.34284227624309,0,43,"136","HR11136"
465.14866,0,0,1,0,0,0,0,0,0,6.12200757090239,0,45,"137","HR11137"
557.3414,0,0,1,0,0,0,0,0,1,6.12200757090239,0,45,"137","HR11137"
504.08552,0,0,1,0,0,0,0,0,0,6.12200757090239,0,45,"137","HR11137"
554.73242,0,0,1,0,0,0,0,0,1,6.12200757090239,0,45,"137","HR11137"
393.79527,0,0,1,0,0,0,0,0,1,6.12200757090239,0,45,"137","HR11137"
501.66803,0,0,1,0,0,0,0,0,0,6.12200757090239,0,45,"137","HR11137"
476.58452,0,0,1,0,0,0,0,0,1,6.12200757090239,0,45,"137","HR11137"
496.14173,0,0,1,0,0,0,0,0,0,6.12200757090239,0,45,"137","HR11137"
517.75576,0,0,1,0,0,0,0,0,0,6.12200757090239,0,45,"137","HR11137"
484.6959,0,0,1,0,0,0,0,0,0,5.92018314548803,0,45,"137","HR11137"
560.09575,0,0,1,0,0,0,0,0,1,5.92018314548803,0,45,"137","HR11137"
466.12528,0,0,1,0,0,0,0,0,0,5.92018314548803,0,45,"137","HR11137"
625.6128,0,0,1,0,0,0,0,0,0,5.92018314548803,0,45,"137","HR11137"
400.18085,0,0,1,0,0,0,0,0,1,5.92018314548803,0,45,"137","HR11137"
534.31914,0,0,1,0,0,0,0,0,1,5.92018314548803,0,45,"137","HR11137"
531.28692,0,0,1,0,0,0,0,0,1,8.83778497237569,0,36,"138","HR11138"
428.72038,0,0,1,0,0,0,0,0,1,8.83778497237569,0,36,"138","HR11138"
518.94145,0,0,1,0,0,0,0,0,0,8.83778497237569,0,36,"138","HR11138"
382.88946,0,0,1,0,0,0,0,0,0,8.83778497237569,0,36,"138","HR11138"
477.06789,0,0,1,0,0,0,0,0,1,8.83778497237569,0,36,"138","HR11138"
570.7063,0,0,1,0,0,0,0,0,0,8.83778497237569,0,36,"138","HR11138"
552.36264,0,0,1,0,0,0,0,0,1,7.03005622802612,0,36,"138","HR11138"
477.52095,0,0,1,0,0,0,0,0,1,7.03005622802612,0,36,"138","HR11138"
469.40986,0,0,1,0,0,0,0,0,1,7.03005622802612,0,36,"138","HR11138"
458.79282,0,0,1,0,0,0,0,0,0,7.03005622802612,0,36,"138","HR11138"
492.64139,0,0,1,0,0,0,0,0,0,7.03005622802612,0,36,"138","HR11138"
431.51416,0,0,1,0,0,0,0,0,0,7.03005622802612,0,36,"138","HR11138"
402.46116,0,0,1,0,0,0,0,0,0,7.03005622802612,0,36,"138","HR11138"
418.04924,0,0,1,0,0,0,0,0,0,7.03005622802612,0,36,"138","HR11138"
491.19985,0,0,1,0,0,0,0,0,1,7.03005622802612,0,36,"138","HR11138"
447.40185,0,0,1,0,0,0,0,0,1,9.959817,0,22,"139","HR11139"
566.14118,0,0,1,0,0,0,0,0,1,9.959817,0,22,"139","HR11139"
369.74785,0,0,1,0,0,0,0,0,1,9.959817,0,22,"139","HR11139"
610.5396,0,0,1,0,0,0,0,0,1,9.959817,0,22,"139","HR11139"
476.15093,0,0,1,0,0,0,0,0,1,9.959817,0,22,"139","HR11139"
536.3913,0,0,1,0,0,0,0,0,0,9.959817,0,22,"139","HR11139"
430.0938,0,0,1,0,0,0,0,0,1,9.959817,0,22,"139","HR11139"
530.67803,0,0,1,0,0,0,0,0,0,9.959817,0,22,"139","HR11139"
560.66654,0,0,1,0,0,0,0,0,0,9.959817,0,22,"139","HR11139"
329.90749,0,0,1,0,0,0,0,0,0,9.959817,0,22,"139","HR11139"
462.22842,0,0,1,0,0,0,0,0,1,9.959817,0,22,"139","HR11139"
626.12185,0,0,1,0,0,0,0,0,0,9.959817,0,22,"139","HR11139"
525.30859,0,0,1,0,0,0,0,0,1,9.959817,0,22,"139","HR11139"
611.25247,0,0,1,0,0,0,0,0,0,9.959817,0,22,"139","HR11139"
542.91737,0,0,1,0,0,0,0,0,0,9.959817,0,22,"139","HR11139"
404.39199,0,0,0,1,0,0,0,0,0,14.189474,0,18,"1","HR151"
384.36369,0,0,0,1,0,0,0,0,1,14.189474,1,18,"1","HR151"
484.62945,0,0,0,1,0,0,0,0,0,14.189474,0,18,"1","HR151"
428.98378,0,0,0,1,0,0,0,0,0,14.189474,0,18,"1","HR151"
380.55285,0,0,0,1,0,0,0,0,0,14.189474,0,18,"1","HR151"
588.37252,0,0,0,1,0,0,0,0,1,14.189474,1,18,"1","HR151"
513.01981,0,0,0,1,0,0,0,0,1,14.189474,1,18,"1","HR151"
445.74366,0,0,0,1,0,0,0,0,1,14.189474,1,18,"1","HR151"
540.31966,0,0,0,1,0,0,0,0,1,14.189474,1,18,"1","HR151"
437.35243,0,0,0,1,0,0,0,0,0,14.189474,0,18,"1","HR151"
524.32552,0,0,0,1,0,0,0,0,1,14.189474,1,18,"1","HR151"
471.4574,0,0,0,1,0,0,0,0,1,14.189474,1,18,"1","HR151"
470.12842,0,0,0,1,0,0,0,0,1,14.189474,1,18,"1","HR151"
464.90365,0,0,0,1,0,0,0,0,0,14.189474,0,18,"1","HR151"
488.98374,0,0,0,1,0,0,0,0,0,14.189474,0,18,"1","HR151"
433.76017,0,0,0,1,0,0,0,0,1,13.151219,1,19,"2","HR152"
502.03279,0,0,0,1,0,0,0,0,0,13.151219,0,19,"2","HR152"
451.07587,0,0,0,1,0,0,0,0,0,13.151219,0,19,"2","HR152"
472.30541,0,0,0,1,0,0,0,0,0,13.151219,0,19,"2","HR152"
419.68824,0,0,0,1,0,0,0,0,0,13.151219,0,19,"2","HR152"
525.64542,0,0,0,1,0,0,0,0,1,13.151219,1,19,"2","HR152"
489.27799,0,0,0,1,0,0,0,0,1,13.151219,1,19,"2","HR152"
523.15531,0,0,0,1,0,0,0,0,1,13.151219,1,19,"2","HR152"
452.9584,0,0,0,1,0,0,0,0,1,13.151219,1,19,"2","HR152"
378.2908,0,0,0,1,0,0,0,0,1,13.151219,1,19,"2","HR152"
493.33968,0,0,0,1,0,0,0,0,1,13.151219,1,19,"2","HR152"
498.16988,0,0,0,1,0,0,0,0,0,13.151219,0,19,"2","HR152"
539.3503,0,0,0,1,0,0,0,0,0,13.151219,0,19,"2","HR152"
481.25452,0,0,0,1,0,0,0,0,1,13.151219,1,19,"2","HR152"
553.75596,0,0,0,1,0,0,0,0,1,13.151219,1,19,"2","HR152"
488.8396,0,0,0,1,0,0,0,0,0,17.841175,0,17,"3","HR153"
514.01721,0,0,0,1,0,0,0,0,0,17.841175,0,17,"3","HR153"
615.17202,0,0,0,1,0,0,0,0,1,17.841175,1,17,"3","HR153"
548.33055,0,0,0,1,0,0,0,0,1,17.841175,1,17,"3","HR153"
569.51607,0,0,0,1,0,0,0,0,1,17.841175,1,17,"3","HR153"
532.44208,0,0,0,1,0,0,0,0,1,17.841175,1,17,"3","HR153"
517.16985,0,0,0,1,0,0,0,0,0,17.841175,0,17,"3","HR153"
561.06597,0,0,0,1,0,0,0,0,1,17.841175,1,17,"3","HR153"
581.41853,0,0,0,1,0,0,0,0,1,17.841175,1,17,"3","HR153"
533.57476,0,0,0,1,0,0,0,0,1,17.841175,1,17,"3","HR153"
529.78691,0,0,0,1,0,0,0,0,1,17.841175,1,17,"3","HR153"
449.3317,0,0,0,1,0,0,0,0,0,17.841175,0,17,"3","HR153"
402.22346,0,0,0,1,0,0,0,0,1,17.841175,1,17,"3","HR153"
562.43526,0,0,0,1,0,0,0,0,1,17.841175,1,17,"3","HR153"
419.54566,0,0,0,1,0,0,0,0,1,17.841175,1,17,"3","HR153"
613.60828,0,0,0,1,0,0,0,0,0,6.227034,0,45,"4","HR154"
520.31693,0,0,0,1,0,0,0,0,1,6.227034,1,45,"4","HR154"
461.9603,0,0,0,1,0,0,0,0,1,6.227034,1,45,"4","HR154"
568.20946,0,0,0,1,0,0,0,0,0,6.227034,0,45,"4","HR154"
555.56663,0,0,0,1,0,0,0,0,1,6.227034,1,45,"4","HR154"
506.36254,0,0,0,1,0,0,0,0,0,6.227034,0,45,"4","HR154"
565.56687,0,0,0,1,0,0,0,0,0,6.227034,0,45,"4","HR154"
484.50305,0,0,0,1,0,0,0,0,1,6.227034,1,45,"4","HR154"
537.40189,0,0,0,1,0,0,0,0,0,6.227034,0,45,"4","HR154"
540.55453,0,0,0,1,0,0,0,0,1,5.989275,1,45,"4","HR154"
630.9011,0,0,0,1,0,0,0,0,1,5.989275,1,45,"4","HR154"
517.09707,0,0,0,1,0,0,0,0,1,5.989275,1,45,"4","HR154"
621.53927,0,0,0,1,0,0,0,0,1,5.989275,1,45,"4","HR154"
567.3531,0,0,0,1,0,0,0,0,1,5.989275,1,45,"4","HR154"
560.61882,0,0,0,1,0,0,0,0,1,5.989275,1,45,"4","HR154"
459.52143,0,0,0,1,0,0,0,0,0,11.594589,0,21,"5","HR155"
536.21519,0,0,0,1,0,0,0,0,1,11.594589,1,21,"5","HR155"
556.34227,0,0,0,1,0,0,0,0,1,11.594589,1,21,"5","HR155"
448.04922,0,0,0,1,0,0,0,0,0,11.594589,0,21,"5","HR155"
560.31755,0,0,0,1,0,0,0,0,0,11.594589,0,21,"5","HR155"
474.7781,0,0,0,1,0,0,0,0,1,11.594589,1,21,"5","HR155"
523.32574,0,0,0,1,0,0,0,0,1,11.594589,1,21,"5","HR155"
516.89695,0,0,0,1,0,0,0,0,1,11.594589,1,21,"5","HR155"
438.97412,0,0,0,1,0,0,0,0,0,11.594589,0,21,"5","HR155"
543.86213,0,0,0,1,0,0,0,0,1,11.594589,1,21,"5","HR155"
464.97695,0,0,0,1,0,0,0,0,1,11.594589,1,21,"5","HR155"
531.41097,0,0,0,1,0,0,0,0,0,11.594589,0,21,"5","HR155"
464.82374,0,0,0,1,0,0,0,0,0,11.594589,0,21,"5","HR155"
518.29624,0,0,0,1,0,0,0,0,1,11.594589,1,21,"5","HR155"
473.11754,0,0,0,1,0,0,0,0,1,11.594589,1,21,"5","HR155"
577.668,0,0,0,1,0,0,0,0,1,6.428521,1,44,"6","HR156"
493.48206,0,0,0,1,0,0,0,0,1,6.428521,1,44,"6","HR156"
609.5999,0,0,0,1,0,0,0,0,1,6.428521,1,44,"6","HR156"
433.99513,0,0,0,1,0,0,0,0,1,6.428521,1,44,"6","HR156"
514.03134,0,0,0,1,0,0,0,0,0,6.428521,0,44,"6","HR156"
534.95065,0,0,0,1,0,0,0,0,0,6.428521,0,44,"6","HR156"
360.62125,0,0,0,1,0,0,0,0,1,6.428521,1,44,"6","HR156"
505.98375,0,0,0,1,0,0,0,0,1,6.087614,1,44,"6","HR156"
511.3407,0,0,0,1,0,0,0,0,0,6.087614,0,44,"6","HR156"
460.02993,0,0,0,1,0,0,0,0,0,6.087614,0,44,"6","HR156"
443.88722,0,0,0,1,0,0,0,0,1,6.087614,1,44,"6","HR156"
472.94794,0,0,0,1,0,0,0,0,1,6.087614,1,44,"6","HR156"
435.99335,0,0,0,1,0,0,0,0,0,6.087614,0,44,"6","HR156"
470.29555,0,0,0,1,0,0,0,0,1,6.087614,1,44,"6","HR156"
661.35132,0,0,0,1,0,0,0,0,0,6.087614,0,44,"6","HR156"
474.21176,0,0,0,1,0,0,0,0,1,13.926316,1,18,"7","HR157"
573.17731,0,0,0,1,0,0,0,0,0,13.926316,0,18,"7","HR157"
435.92468,0,0,0,1,0,0,0,0,1,13.926316,1,18,"7","HR157"
461.04971,0,0,0,1,0,0,0,0,0,13.926316,0,18,"7","HR157"
532.46693,0,0,0,1,0,0,0,0,0,13.926316,0,18,"7","HR157"
497.28331,0,0,0,1,0,0,0,0,1,13.926316,1,18,"7","HR157"
395.29142,0,0,0,1,0,0,0,0,1,13.926316,1,18,"7","HR157"
427.13661,0,0,0,1,0,0,0,0,0,13.926316,0,18,"7","HR157"
500.92105,0,0,0,1,0,0,0,0,0,13.926316,0,18,"7","HR157"
413.63061,0,0,0,1,0,0,0,0,0,13.926316,0,18,"7","HR157"
447.03645,0,0,0,1,0,0,0,0,1,13.926316,1,18,"7","HR157"
482.96488,0,0,0,1,0,0,0,0,0,13.926316,0,18,"7","HR157"
590.99295,0,0,0,1,0,0,0,0,0,13.926316,0,18,"7","HR157"
497.03175,0,0,0,1,0,0,0,0,0,13.926316,0,18,"7","HR157"
589.68583,0,0,0,1,0,0,0,0,1,13.926316,1,18,"7","HR157"
516.71085,0,0,0,1,0,0,0,0,0,10.04321,0,22,"8","HR158"
589.52108,0,0,0,1,0,0,0,0,1,10.04321,1,22,"8","HR158"
448.60308,0,0,0,1,0,0,0,0,0,10.04321,0,22,"8","HR158"
318.25918,0,0,0,1,0,0,0,0,0,10.04321,0,22,"8","HR158"
362.122,0,0,0,1,0,0,0,0,1,10.04321,1,22,"8","HR158"
516.9787,0,0,0,1,0,0,0,0,0,10.04321,0,22,"8","HR158"
556.13514,0,0,0,1,0,0,0,0,1,10.04321,1,22,"8","HR158"
533.54331,0,0,0,1,0,0,0,0,0,10.04321,0,22,"8","HR158"
439.32064,0,0,0,1,0,0,0,0,1,10.04321,1,22,"8","HR158"
546.45524,0,0,0,1,0,0,0,0,0,10.04321,0,22,"8","HR158"
545.01522,0,0,0,1,0,0,0,0,1,10.04321,1,22,"8","HR158"
471.96889,0,0,0,1,0,0,0,0,0,10.04321,0,22,"8","HR158"
519.66955,0,0,0,1,0,0,0,0,0,10.04321,0,22,"8","HR158"
545.06326,0,0,0,1,0,0,0,0,1,10.04321,1,22,"8","HR158"
498.33608,0,0,0,1,0,0,0,0,0,10.04321,0,22,"8","HR158"
454.20768,0,0,0,1,0,0,0,0,0,14.601281,0,20,"9","HR159"
590.99089,0,0,0,1,0,0,0,0,0,14.601281,0,20,"9","HR159"
568.86065,0,0,0,1,0,0,0,0,1,14.601281,1,20,"9","HR159"
578.1132,0,0,0,1,0,0,0,0,1,14.601281,1,20,"9","HR159"
568.21709,0,0,0,1,0,0,0,0,1,14.601281,1,20,"9","HR159"
497.26383,0,0,0,1,0,0,0,0,1,14.601281,1,20,"9","HR159"
608.04832,0,0,0,1,0,0,0,0,1,14.601281,1,20,"9","HR159"
556.40939,0,0,0,1,0,0,0,0,1,14.601281,1,20,"9","HR159"
598.57721,0,0,0,1,0,0,0,0,1,14.601281,1,20,"9","HR159"
555.37579,0,0,0,1,0,0,0,0,1,14.601281,1,20,"9","HR159"
598.76805,0,0,0,1,0,0,0,0,0,14.601281,0,20,"9","HR159"
569.30399,0,0,0,1,0,0,0,0,0,14.601281,0,20,"9","HR159"
554.81678,0,0,0,1,0,0,0,0,1,14.601281,1,20,"9","HR159"
596.15803,0,0,0,1,0,0,0,0,1,14.601281,1,20,"9","HR159"
570.5907,0,0,0,1,0,0,0,0,0,14.601281,0,20,"9","HR159"
437.43687,0,0,0,1,0,0,0,0,0,12.040704,0,23,"10","HR1510"
433.49942,0,0,0,1,0,0,0,0,0,12.040704,0,23,"10","HR1510"
730.24431,0,0,0,1,0,0,0,0,1,12.040704,1,23,"10","HR1510"
430.37905,0,0,0,1,0,0,0,0,0,12.040704,0,23,"10","HR1510"
557.65795,0,0,0,1,0,0,0,0,0,12.040704,0,23,"10","HR1510"
506.65648,0,0,0,1,0,0,0,0,1,12.040704,1,23,"10","HR1510"
412.82405,0,0,0,1,0,0,0,0,1,12.040704,1,23,"10","HR1510"
379.74484,0,0,0,1,0,0,0,0,1,12.040704,1,23,"10","HR1510"
474.88955,0,0,0,1,0,0,0,0,0,12.040704,0,23,"10","HR1510"
545.65898,0,0,0,1,0,0,0,0,0,12.040704,0,23,"10","HR1510"
426.59605,0,0,0,1,0,0,0,0,1,12.040704,1,23,"10","HR1510"
523.02912,0,0,0,1,0,0,0,0,1,12.040704,1,23,"10","HR1510"
540.11016,0,0,0,1,0,0,0,0,0,12.040704,0,23,"10","HR1510"
